unix,date,symbol,open,high,low,close,Volume XRP,Volume USD
1660521600,2022-08-15,XRP/USD,0.3761,0.3849,0.3678,0.37519,319460.6242,119858.4316
1660435200,2022-08-14,XRP/USD,0.37759,0.39104,0.37526,0.37626,250247.4609,94158.10963
1660348800,2022-08-13,XRP/USD,0.37976,0.3862,0.37755,0.37758,173675.9638,65576.57042
1660262400,2022-08-12,XRP/USD,0.38032,0.38032,0.37037,0.37992,172316.5188,65466.49182
1660176000,2022-08-11,XRP/USD,0.38085,0.3849,0.3777,0.38045,357615.7006,136054.8933
1660089600,2022-08-10,XRP/USD,0.36787,0.38091,0.36,0.38091,319159.5089,121571.0485
1660003200,2022-08-09,XRP/USD,0.37837,0.37968,0.36178,0.36811,315460.6878,116124.2338
1659916800,2022-08-08,XRP/USD,0.37243,0.38439,0.37193,0.37812,352613.1124,133330.0701
1659830400,2022-08-07,XRP/USD,0.37182,0.37674,0.36931,0.37268,103948.6107,38739.56825
1659744000,2022-08-06,XRP/USD,0.37662,0.37786,0.37167,0.37182,115501.4595,42945.75266
1659657600,2022-08-05,XRP/USD,0.37128,0.37787,0.36832,0.37633,204870.8815,77099.05882
1659571200,2022-08-04,XRP/USD,0.36955,0.37446,0.365,0.37103,356881.7423,132413.8328
1659484800,2022-08-03,XRP/USD,0.37137,0.37678,0.3637,0.36971,267685.2201,98965.90271
1659398400,2022-08-02,XRP/USD,0.37967,0.39416,0.36789,0.37161,638055.404,237107.7687
1659312000,2022-08-01,XRP/USD,0.37988,0.38566,0.37179,0.37942,371584.9935,140986.7782
1659225600,2022-07-31,XRP/USD,0.3873,0.39887,0.3797,0.38021,782377.8048,297467.8652
1659139200,2022-07-30,XRP/USD,0.36827,0.40972,0.36348,0.38704,1181288.594,457205.9376
1659052800,2022-07-29,XRP/USD,0.37358,0.37937,0.3601,0.36843,824238.8699,303674.3268
1658966400,2022-07-28,XRP/USD,0.3593,0.37875,0.34921,0.37341,692229.4523,258485.3998
1658880000,2022-07-27,XRP/USD,0.33791,0.3593,0.33088,0.3593,563572.4621,202491.5856
1658793600,2022-07-26,XRP/USD,0.33625,0.33828,0.32584,0.33806,443919.0679,150071.2801
1658707200,2022-07-25,XRP/USD,0.35922,0.35958,0.33544,0.33607,480535.1711,161493.4549
1658620800,2022-07-24,XRP/USD,0.35938,0.36623,0.3568,0.35912,269884.6569,96920.97798
1658534400,2022-07-23,XRP/USD,0.35786,0.36231,0.3506,0.35931,261018.9644,93786.72411
1658448000,2022-07-22,XRP/USD,0.36686,0.37077,0.35518,0.35801,447763.1892,160303.6994
1658361600,2022-07-21,XRP/USD,0.36273,0.36795,0.34937,0.36669,668568.1923,245157.2704
1658275200,2022-07-20,XRP/USD,0.37318,0.38124,0.35748,0.36254,784993.6366,284591.593
1658188800,2022-07-19,XRP/USD,0.36587,0.37648,0.35249,0.3732,843531.7453,314806.0474
1658102400,2022-07-18,XRP/USD,0.34326,0.36976,0.34326,0.3657,1187213.707,434164.0527
1658016000,2022-07-17,XRP/USD,0.35081,0.36072,0.34344,0.34344,610081.5761,209526.4165
1657929600,2022-07-16,XRP/USD,0.33457,0.35555,0.33243,0.3508,487794.6866,171118.3761
1657843200,2022-07-15,XRP/USD,0.33385,0.34815,0.32818,0.33479,948268.2614,317470.7312
1657756800,2022-07-14,XRP/USD,0.32368,0.33384,0.31291,0.33384,700244.5985,233769.6567
1657670400,2022-07-13,XRP/USD,0.31184,0.32573,0.30385,0.32376,909942.7602,294603.068
1657584000,2022-07-12,XRP/USD,0.31516,0.31799,0.30871,0.31171,433027.0458,134978.8604
1657497600,2022-07-11,XRP/USD,0.32543,0.32893,0.31175,0.31515,611499.4755,192714.0597
1657411200,2022-07-10,XRP/USD,0.34475,0.34475,0.32035,0.32548,569960.4838,185510.7383
1657324800,2022-07-09,XRP/USD,0.34029,0.34766,0.33958,0.34481,334911.4384,115480.8131
1657238400,2022-07-08,XRP/USD,0.34246,0.3582,0.3362,0.34027,1138390.473,387360.1261
1657152000,2022-07-07,XRP/USD,0.33241,0.34489,0.32671,0.34231,442163.3428,151356.9339
1657065600,2022-07-06,XRP/USD,0.32555,0.33328,0.32056,0.33242,613659.1817,203992.5852
1656979200,2022-07-05,XRP/USD,0.32856,0.3308,0.31333,0.32577,564496.7325,183896.1006
1656892800,2022-07-04,XRP/USD,0.32195,0.32933,0.31548,0.32863,472370.3498,155235.0681
1656806400,2022-07-03,XRP/USD,0.31599,0.32514,0.30945,0.322,390510.5093,125744.384
1656720000,2022-07-02,XRP/USD,0.31361,0.31759,0.30997,0.31597,430777.2136,136112.6762
1656633600,2022-07-01,XRP/USD,0.33265,0.3357,0.31047,0.31355,965133.7288,302617.6807
1656547200,2022-06-30,XRP/USD,0.32866,0.33361,0.30665,0.33272,821993.498,273493.6767
1656460800,2022-06-29,XRP/USD,0.33764,0.34137,0.32086,0.3284,246697.6406,81015.50518
1656374400,2022-06-28,XRP/USD,0.35422,0.35519,0.33601,0.33601,203647.3486,68427.54561
1656288000,2022-06-27,XRP/USD,0.36294,0.36648,0.34922,0.353,222925.9697,78692.86732
1656201600,2022-06-26,XRP/USD,0.36732,0.37439,0.35828,0.35859,200672.4594,71959.13721
1656115200,2022-06-25,XRP/USD,0.36321,0.37393,0.3546,0.36796,72679.30079,26743.07552
1656028800,2022-06-24,XRP/USD,0.33789,0.38596,0.33731,0.36957,452214.4585,167124.8974
1655942400,2022-06-23,XRP/USD,0.3228,0.33592,0.32279,0.33564,201647.1982,67680.86561
1655856000,2022-06-22,XRP/USD,0.32851,0.32851,0.31933,0.32463,276379.4132,89721.04891
1655769600,2022-06-21,XRP/USD,0.32182,0.33671,0.31983,0.32911,338232.4489,111315.6813
1655683200,2022-06-20,XRP/USD,0.3273,0.328,0.31439,0.32353,214066.7299,69257.00912
1655596800,2022-06-19,XRP/USD,0.30757,0.33226,0.29899,0.32629,431784.3542,140886.9169
1655510400,2022-06-18,XRP/USD,0.32443,0.32541,0.28769,0.30835,1000825.921,308604.6728
1655424000,2022-06-17,XRP/USD,0.32027,0.33916,0.3165,0.32067,359552.3676,115297.6577
1655337600,2022-06-16,XRP/USD,0.34458,0.34647,0.30745,0.31155,278450.6592,86751.30288
1655251200,2022-06-15,XRP/USD,0.32206,0.34552,0.29766,0.34468,1079563.421,372103.9198
1655164800,2022-06-14,XRP/USD,0.31101,0.32592,0.29529,0.3232,616906.0985,199384.051
1655078400,2022-06-13,XRP/USD,0.3443,0.34923,0.30287,0.31179,1393198.762,434385.4421
1654992000,2022-06-12,XRP/USD,0.36045,0.36548,0.34026,0.3437,680629.2754,233932.2819
1654905600,2022-06-11,XRP/USD,0.38332,0.38848,0.35622,0.35957,281417.2202,101189.1899
1654819200,2022-06-10,XRP/USD,0.39984,0.41081,0.37772,0.38245,2032139.824,777191.8755
1654732800,2022-06-09,XRP/USD,0.40022,0.40351,0.39614,0.39984,1125663.679,450085.3653
1654646400,2022-06-08,XRP/USD,0.40624,0.40857,0.395,0.40025,923061.6675,369455.4324
1654560000,2022-06-07,XRP/USD,0.39982,0.41615,0.38504,0.40707,638353.485,259854.5532
1654473600,2022-06-06,XRP/USD,0.39653,0.40872,0.39651,0.40241,266942.2167,107420.2174
1654387200,2022-06-05,XRP/USD,0.392,0.39963,0.39003,0.39667,60091.62785,23836.54602
1654300800,2022-06-04,XRP/USD,0.38987,0.39359,0.385,0.39259,194209.8064,76244.82791
1654214400,2022-06-03,XRP/USD,0.40431,0.40912,0.38387,0.389,207567.8524,80743.89459
1654128000,2022-06-02,XRP/USD,0.39767,0.40626,0.3923,0.40626,199289.6223,80963.40197
1654041600,2022-06-01,XRP/USD,0.42,0.42451,0.38936,0.39879,975001.1488,388820.7081
1653955200,2022-05-31,XRP/USD,0.41911,0.43264,0.40721,0.42127,437187.7037,184174.0639
1653868800,2022-05-30,XRP/USD,0.38834,0.41911,0.38705,0.41911,412422.5384,172850.4101
1653782400,2022-05-29,XRP/USD,0.38578,0.38997,0.38,0.38928,236218.0462,91954.96104
1653696000,2022-05-28,XRP/USD,0.3825,0.38821,0.38118,0.38692,246373.1909,95326.71501
1653609600,2022-05-27,XRP/USD,0.39035,0.40153,0.37657,0.38332,371387.8766,142360.4009
1653523200,2022-05-26,XRP/USD,0.40612,0.41035,0.37649,0.39303,2923839.233,1149156.534
1653436800,2022-05-25,XRP/USD,0.40836,0.41251,0.39531,0.40604,2642012.767,1072762.864
1653350400,2022-05-24,XRP/USD,0.4046,0.41295,0.39159,0.40838,2889565.669,1180040.828
1653264000,2022-05-23,XRP/USD,0.42185,0.4277,0.4007,0.40451,2267062.322,917049.3799
1653177600,2022-05-22,XRP/USD,0.41455,0.42484,0.41055,0.42193,1417831.247,598225.5382
1653091200,2022-05-21,XRP/USD,0.41036,0.41709,0.40336,0.41459,1496801.256,620558.8326
1653004800,2022-05-20,XRP/USD,0.42028,0.43972,0.40216,0.41028,3497073.664,1434779.383
1652918400,2022-05-19,XRP/USD,0.40527,0.42307,0.39206,0.42034,3797607.991,1596286.543
1652832000,2022-05-18,XRP/USD,0.43724,0.44168,0.40465,0.405,3053222.555,1236555.135
1652745600,2022-05-17,XRP/USD,0.42249,0.43906,0.41792,0.43717,3104987.075,1357407.199
1652659200,2022-05-16,XRP/USD,0.44719,0.44719,0.41051,0.42261,4823462.557,2038443.511
1652572800,2022-05-15,XRP/USD,0.42603,0.44898,0.41496,0.44728,4261746.438,1906193.947
1652486400,2022-05-14,XRP/USD,0.42282,0.43981,0.39743,0.426,6416180.009,2733292.684
1652400000,2022-05-13,XRP/USD,0.38613,0.46092,0.38089,0.42299,8559176.767,3620446.181
1652313600,2022-05-12,XRP/USD,0.41843,0.42746,0.33781,0.38537,2885762.917,1112086.455
1652227200,2022-05-11,XRP/USD,0.5137,0.52212,0.36814,0.41522,20072085.44,8334331.315
1652140800,2022-05-10,XRP/USD,0.48851,0.53656,0.47542,0.5138,8624685.984,4431363.659
1652054400,2022-05-09,XRP/USD,0.56655,0.57824,0.47618,0.48818,9014168.199,4400536.631
1651968000,2022-05-08,XRP/USD,0.58184,0.58269,0.55995,0.56666,2268526.172,1285483.04
1651881600,2022-05-07,XRP/USD,0.60259,0.60386,0.57118,0.58188,1310526.32,762569.055
1651795200,2022-05-06,XRP/USD,0.59846,0.61555,0.58926,0.6027,2957320.727,1782377.202
1651708800,2022-05-05,XRP/USD,0.64602,0.65614,0.58313,0.59856,2989267.217,1789255.786
1651622400,2022-05-04,XRP/USD,0.60468,0.64931,0.60468,0.64604,2168788.227,1401123.946
1651536000,2022-05-03,XRP/USD,0.61462,0.62741,0.59763,0.60471,1273013.945,769804.2626
1651449600,2022-05-02,XRP/USD,0.60788,0.63046,0.60052,0.61421,2091209.394,1284441.722
1651363200,2022-05-01,XRP/USD,0.58616,0.6119,0.57901,0.60799,2393360.324,1455139.144
1651276800,2022-04-30,XRP/USD,0.61137,0.62805,0.57071,0.58655,2164332.479,1269489.215
1651190400,2022-04-29,XRP/USD,0.64339,0.64584,0.60083,0.61136,1661396.284,1015711.232
1651104000,2022-04-28,XRP/USD,0.65233,0.65662,0.63415,0.64345,1442598.523,928240.0199
1651017600,2022-04-27,XRP/USD,0.64211,0.66373,0.63812,0.65235,2123910.232,1385532.84
1650931200,2022-04-26,XRP/USD,0.69356,0.70656,0.63077,0.64254,2397484.06,1540479.408
1650844800,2022-04-25,XRP/USD,0.69917,0.69939,0.64773,0.69355,2739715.037,1900129.364
1650758400,2022-04-24,XRP/USD,0.70702,0.7125,0.69664,0.69904,616155.9179,430717.6329
1650672000,2022-04-23,XRP/USD,0.71904,0.72596,0.70483,0.70691,674961.2525,477136.859
1650585600,2022-04-22,XRP/USD,0.73273,0.73804,0.71572,0.71893,1473997.687,1059701.157
1650499200,2022-04-21,XRP/USD,0.75228,0.76766,0.72248,0.73293,1262046.669,924991.8651
1650412800,2022-04-20,XRP/USD,0.77522,0.77566,0.74526,0.75227,1230893.972,925964.6084
1650326400,2022-04-19,XRP/USD,0.76882,0.78111,0.75975,0.77522,1235175.798,957532.9824
1650240000,2022-04-18,XRP/USD,0.75277,0.76882,0.72957,0.76882,1664884.35,1279996.386
1650153600,2022-04-17,XRP/USD,0.78153,0.78526,0.74915,0.75292,1008392.597,759238.954
1650067200,2022-04-16,XRP/USD,0.78557,0.79961,0.76756,0.78156,1171807.382,915837.7775
1649980800,2022-04-15,XRP/USD,0.72664,0.79648,0.72664,0.78556,3425303.803,2690781.655
1649894400,2022-04-14,XRP/USD,0.72334,0.74061,0.70972,0.72661,1437847.583,1044754.432
1649808000,2022-04-13,XRP/USD,0.7151,0.725,0.7035,0.72349,1233971.445,892766.0005
1649721600,2022-04-12,XRP/USD,0.69453,0.72566,0.69453,0.71558,1662032.059,1189316.901
1649635200,2022-04-11,XRP/USD,0.75439,0.75518,0.68592,0.69464,1866589.385,1296607.651
1649548800,2022-04-10,XRP/USD,0.76287,0.77233,0.75437,0.75437,571980.9498,431485.2691
1649462400,2022-04-09,XRP/USD,0.75505,0.76595,0.75505,0.76297,501521.8041,382646.0909
1649376000,2022-04-08,XRP/USD,0.788,0.793,0.74818,0.7549,1470192.338,1109848.196
1649289600,2022-04-07,XRP/USD,0.7602,0.79025,0.7544,0.78814,1381113.565,1088510.845
1649203200,2022-04-06,XRP/USD,0.81681,0.81828,0.75913,0.76004,2976868.25,2262538.945
1649116800,2022-04-05,XRP/USD,0.82671,0.8356,0.81469,0.81698,931933.5023,761371.0327
1649030400,2022-04-04,XRP/USD,0.8428,0.8428,0.80526,0.82701,1330203.298,1100091.429
1648944000,2022-04-03,XRP/USD,0.82424,0.85079,0.81637,0.84281,861563.9992,726134.7541
1648857600,2022-04-02,XRP/USD,0.82709,0.84866,0.82058,0.82421,1115097.138,919074.2119
1648771200,2022-04-01,XRP/USD,0.81515,0.8335,0.8087,0.82674,1387848.03,1147389.48
1648684800,2022-03-31,XRP/USD,0.86109,0.87295,0.78348,0.81473,3049791.574,2484756.689
1648598400,2022-03-30,XRP/USD,0.85782,0.87074,0.84773,0.86108,1445168.047,1244405.302
1648512000,2022-03-29,XRP/USD,0.86425,0.88494,0.84501,0.85791,1552295.902,1331730.178
1648425600,2022-03-28,XRP/USD,0.85736,0.91,0.85482,0.86477,2584120.67,2234670.032
1648339200,2022-03-27,XRP/USD,0.83279,0.8578,0.83,0.85736,1005519.204,862091.9443
1648252800,2022-03-26,XRP/USD,0.82537,0.83506,0.82239,0.83281,435647.0985,362811.2601
1648166400,2022-03-25,XRP/USD,0.8431,0.84555,0.82151,0.82551,919823.8909,759323.8201
1648080000,2022-03-24,XRP/USD,0.83821,0.85148,0.82903,0.843,1523456.287,1284273.65
1647993600,2022-03-23,XRP/USD,0.8368,0.84548,0.8187,0.83825,1609085.982,1348816.325
1647907200,2022-03-22,XRP/USD,0.83809,0.86437,0.82879,0.83681,1649507.127,1380324.059
1647820800,2022-03-21,XRP/USD,0.80542,0.854,0.79011,0.83821,2118136.133,1775442.888
1647734400,2022-03-20,XRP/USD,0.81991,0.82136,0.79714,0.80544,1019735.405,821335.6844
1647648000,2022-03-19,XRP/USD,0.79841,0.82684,0.79316,0.81992,1395496.839,1144195.768
1647561600,2022-03-18,XRP/USD,0.79444,0.80051,0.77805,0.79841,756137.9285,603708.0835
1647475200,2022-03-17,XRP/USD,0.79269,0.80157,0.78449,0.794,1027570.758,815891.182
1647388800,2022-03-16,XRP/USD,0.76664,0.7946,0.75895,0.79287,2462737.543,1952630.716
1647302400,2022-03-15,XRP/USD,0.77501,0.77586,0.745,0.7667,1187836.253,910714.0551
1647216000,2022-03-14,XRP/USD,0.76034,0.77689,0.74959,0.77536,1845762.518,1431130.426
1647129600,2022-03-13,XRP/USD,0.78553,0.8043,0.75639,0.76048,1998314.315,1519678.07
1647043200,2022-03-12,XRP/USD,0.80283,0.84638,0.77901,0.78585,4002213.386,3145139.389
1646956800,2022-03-11,XRP/USD,0.73692,0.81213,0.72633,0.80274,4000064.275,3211011.596
1646870400,2022-03-10,XRP/USD,0.766,0.77911,0.7242,0.73694,2686252.697,1979607.062
1646784000,2022-03-09,XRP/USD,0.72098,0.77463,0.72091,0.76615,2098158.354,1607504.023
1646697600,2022-03-08,XRP/USD,0.72116,0.73053,0.71488,0.72089,1863758.043,1343564.535
1646611200,2022-03-07,XRP/USD,0.72561,0.75346,0.70802,0.72164,3004488.321,2168158.952
1646524800,2022-03-06,XRP/USD,0.75416,0.75807,0.7247,0.72563,2323391.099,1685922.283
1646438400,2022-03-05,XRP/USD,0.71243,0.76865,0.70625,0.75432,2997476.704,2261056.628
1646352000,2022-03-04,XRP/USD,0.75139,0.75371,0.7,0.71228,3242846.401,2309814.634
1646265600,2022-03-03,XRP/USD,0.76917,0.78879,0.73547,0.75155,2483500.026,1866474.445
1646179200,2022-03-02,XRP/USD,0.78465,0.78465,0.7585,0.76917,2946250.557,2266167.541
1646092800,2022-03-01,XRP/USD,0.78224,0.80389,0.75875,0.7847,4288154.642,3364914.947
1646006400,2022-02-28,XRP/USD,0.72145,0.79212,0.70967,0.78225,3708167.71,2900714.191
1645920000,2022-02-27,XRP/USD,0.75134,0.76645,0.70567,0.72151,3763996.92,2715761.418
1645833600,2022-02-26,XRP/USD,0.76975,0.79263,0.74105,0.75148,4646636.168,3491854.147
1645747200,2022-02-25,XRP/USD,0.69671,0.78,0.68444,0.77017,5203823.676,4007828.88
1645660800,2022-02-24,XRP/USD,0.69779,0.72026,0.62362,0.69658,8770085.256,6109065.988
1645574400,2022-02-23,XRP/USD,0.72173,0.74374,0.69533,0.69793,2813824.504,1963852.536
1645488000,2022-02-22,XRP/USD,0.70207,0.7268,0.67189,0.72171,4371840.605,3155201.083
1645401600,2022-02-21,XRP/USD,0.77657,0.80094,0.699,0.70203,4622123.003,3244869.012
1645315200,2022-02-20,XRP/USD,0.82174,0.82288,0.76839,0.77648,3457171.706,2684424.686
1645228800,2022-02-19,XRP/USD,0.78476,0.85259,0.77282,0.82173,3934234.51,3232878.524
1645142400,2022-02-18,XRP/USD,0.76774,0.80446,0.75938,0.78489,3498260.558,2745749.729
1645056000,2022-02-17,XRP/USD,0.8369,0.84477,0.75627,0.76774,3283824.336,2521123.296
1644969600,2022-02-16,XRP/USD,0.85048,0.85261,0.81063,0.83697,2248378.562,1881825.405
1644883200,2022-02-15,XRP/USD,0.80168,0.85787,0.79679,0.85049,2089263.003,1776897.291
1644796800,2022-02-14,XRP/USD,0.8064,0.81228,0.7816,0.80167,2794668.698,2240402.055
1644710400,2022-02-13,XRP/USD,0.82207,0.84627,0.7944,0.80624,3561919.851,2871762.261
1644624000,2022-02-12,XRP/USD,0.75986,0.85168,0.74633,0.82207,5333331.961,4384372.206
1644537600,2022-02-11,XRP/USD,0.82654,0.83426,0.75233,0.75988,4324545.495,3286135.631
1644451200,2022-02-10,XRP/USD,0.87035,0.89637,0.82375,0.8264,5687776.751,4700378.707
1644364800,2022-02-09,XRP/USD,0.87608,0.9143,0.8455,0.87009,6265767.055,5451781.257
1644278400,2022-02-08,XRP/USD,0.83216,0.91207,0.80451,0.87578,10193675.34,8927416.987
1644192000,2022-02-07,XRP/USD,0.68371,0.83858,0.6723,0.83161,6348368.265,5279366.533
1644105600,2022-02-06,XRP/USD,0.66697,0.68676,0.66006,0.68375,1665841.849,1139019.364
1644019200,2022-02-05,XRP/USD,0.65591,0.68721,0.65128,0.66696,2594369.452,1730340.649
1643932800,2022-02-04,XRP/USD,0.60966,0.65848,0.60526,0.6559,2077001.131,1362305.042
1643846400,2022-02-03,XRP/USD,0.60135,0.61052,0.59,0.60954,1586188.629,966845.4167
1643760000,2022-02-02,XRP/USD,0.62913,0.63094,0.59703,0.60127,1674796.566,1007004.931
1643673600,2022-02-01,XRP/USD,0.61813,0.63021,0.61178,0.62918,1488753.283,936693.7907
1643587200,2022-01-31,XRP/USD,0.60184,0.62343,0.58204,0.61855,1745267.712,1079535.343
1643500800,2022-01-30,XRP/USD,0.61726,0.62278,0.59758,0.60211,1157923.096,697197.0752
1643414400,2022-01-29,XRP/USD,0.61216,0.625,0.60961,0.61684,1297569.661,800392.8694
1643328000,2022-01-28,XRP/USD,0.60834,0.61338,0.59211,0.61229,2002189.3,1225920.487
1643241600,2022-01-27,XRP/USD,0.62004,0.62377,0.59132,0.60839,2701781.723,1643736.982
1643155200,2022-01-26,XRP/USD,0.61768,0.65759,0.60719,0.62013,4390758.906,2722841.32
1643068800,2022-01-25,XRP/USD,0.61204,0.62466,0.58977,0.61732,2590452.416,1599138.085
1642982400,2022-01-24,XRP/USD,0.62825,0.62825,0.55585,0.61216,7084273.425,4336708.82
1642896000,2022-01-23,XRP/USD,0.59634,0.63467,0.59204,0.62835,4375165.713,2749135.376
1642809600,2022-01-22,XRP/USD,0.64184,0.65401,0.55092,0.59647,8937994.403,5331245.521
1642723200,2022-01-21,XRP/USD,0.71977,0.7274,0.61285,0.63836,3613391.629,2306644.68
1642636800,2022-01-20,XRP/USD,0.73897,0.76098,0.71813,0.71992,1150788.736,828475.8272
1642550400,2022-01-19,XRP/USD,0.75224,0.75296,0.72521,0.73855,1084517.45,800970.3623
1642464000,2022-01-18,XRP/USD,0.76215,0.76769,0.73718,0.75224,1205737.617,907004.0651
1642377600,2022-01-17,XRP/USD,0.77932,0.77984,0.75201,0.76212,1006334.948,766947.9906
1642291200,2022-01-16,XRP/USD,0.78032,0.78405,0.77013,0.7793,584824.2865,455753.5665
1642204800,2022-01-15,XRP/USD,0.7745,0.78885,0.76882,0.78048,743889.5542,580590.9192
1642118400,2022-01-14,XRP/USD,0.7678,0.78939,0.75395,0.77446,1853708.624,1435623.181
1642032000,2022-01-13,XRP/USD,0.79935,0.80155,0.76315,0.76776,1258812.316,966465.7438
1641945600,2022-01-12,XRP/USD,0.77057,0.80596,0.75776,0.79934,1656120.695,1323803.516
1641859200,2022-01-11,XRP/USD,0.73933,0.77604,0.73303,0.77068,1472713.065,1134990.505
1641772800,2022-01-10,XRP/USD,0.75456,0.7579,0.70135,0.73918,3387035.211,2503628.688
1641686400,2022-01-09,XRP/USD,0.74719,0.76633,0.73977,0.75471,956018.1403,721516.4507
1641600000,2022-01-08,XRP/USD,0.76303,0.77553,0.72527,0.74716,2514208.226,1878515.818
1641513600,2022-01-07,XRP/USD,0.78173,0.78173,0.73261,0.76256,3867221.414,2948988.362
1641427200,2022-01-06,XRP/USD,0.77349,0.79007,0.7408,0.78175,1917492.926,1499000.095
1641340800,2022-01-05,XRP/USD,0.82567,0.83576,0.71433,0.77364,3196244.272,2472742.419
1641254400,2022-01-04,XRP/USD,0.83287,0.84463,0.81802,0.82584,792593.2928,654555.2449
1641168000,2022-01-03,XRP/USD,0.85966,0.85966,0.82405,0.83285,724515.7937,603412.9788
1641081600,2022-01-02,XRP/USD,0.84996,0.8652,0.83911,0.8598,837350.4055,719953.8786
1640995200,2022-01-01,XRP/USD,0.83012,0.85405,0.83012,0.84981,738131.1139,627271.2019
1640908800,2021-12-31,XRP/USD,0.83875,0.85328,0.8064,0.83005,1209883.749,1004264.005
1640822400,2021-12-30,XRP/USD,0.81739,0.85859,0.80655,0.83864,1475844.208,1237701.987
1640736000,2021-12-29,XRP/USD,0.85375,0.86317,0.81415,0.81729,1572771.573,1285410.479
1640649600,2021-12-28,XRP/USD,0.92838,0.92838,0.84958,0.85414,1890885.698,1615081.11
1640563200,2021-12-27,XRP/USD,0.92171,0.95469,0.91787,0.92852,845003.2183,784602.3883
1640476800,2021-12-26,XRP/USD,0.92755,0.93238,0.90958,0.92214,607396.6926,560104.7861
1640390400,2021-12-25,XRP/USD,0.91096,0.9331,0.90175,0.9277,734562.4714,681453.6047
1640304000,2021-12-24,XRP/USD,0.99299,0.99425,0.901,0.91084,2518230.129,2293704.731
1640217600,2021-12-23,XRP/USD,0.95398,1.01442,0.93917,0.99297,2566248.824,2548208.095
1640131200,2021-12-22,XRP/USD,0.94811,0.97121,0.92426,0.95404,2205703.727,2104329.584
1640044800,2021-12-21,XRP/USD,0.87945,0.95982,0.85521,0.94805,2985742.911,2830633.567
1639958400,2021-12-20,XRP/USD,0.83498,0.91288,0.82714,0.87944,3563746.634,3134101.34
1639872000,2021-12-19,XRP/USD,0.82655,0.84694,0.82254,0.83497,923664.4902,771232.1394
1639785600,2021-12-18,XRP/USD,0.7994,0.83317,0.79379,0.82653,1145775.229,947017.6002
1639699200,2021-12-17,XRP/USD,0.80622,0.83,0.77872,0.7999,1646296.582,1316872.636
1639612800,2021-12-16,XRP/USD,0.8274,0.83613,0.8049,0.80621,1018444.521,821080.157
1639526400,2021-12-15,XRP/USD,0.81277,0.83849,0.78,0.82739,1951986.25,1615053.903
1639440000,2021-12-14,XRP/USD,0.78253,0.82185,0.77677,0.81294,2578141.637,2095874.462
1639353600,2021-12-13,XRP/USD,0.84019,0.84423,0.76295,0.78266,2651520.152,2075238.762
1639267200,2021-12-12,XRP/USD,0.84001,0.85763,0.81253,0.8402,1175942.988,988027.2987
1639180800,2021-12-11,XRP/USD,0.80184,0.84326,0.78989,0.83984,1731328.873,1454039.241
1639094400,2021-12-10,XRP/USD,0.85973,0.88145,0.79665,0.80137,3869743.473,3101096.327
1639008000,2021-12-09,XRP/USD,0.86171,0.93287,0.83551,0.85975,5765681.151,4957044.37
1638921600,2021-12-08,XRP/USD,0.81748,0.88383,0.80693,0.86171,3441099.766,2965230.079
1638835200,2021-12-07,XRP/USD,0.82792,0.84552,0.80848,0.81764,2218100.385,1813607.599
1638748800,2021-12-06,XRP/USD,0.80487,0.83029,0.75369,0.82737,3520763.362,2912973.983
1638662400,2021-12-05,XRP/USD,0.84751,0.86201,0.77723,0.80471,4810526.489,3871078.771
1638576000,2021-12-04,XRP/USD,0.92217,0.92587,0.7009,0.84734,7568592.971,6413171.568
1638489600,2021-12-03,XRP/USD,0.97441,0.98388,0.89601,0.92233,1694974.586,1563325.91
1638403200,2021-12-02,XRP/USD,0.99057,0.99057,0.96,0.97457,1053479.323,1026689.344
1638316800,2021-12-01,XRP/USD,0.99905,1.01725,0.98345,0.99058,1320919.75,1308476.686
1638230400,2021-11-30,XRP/USD,0.99216,1.029,0.97388,0.99899,1823409.86,1821568.216
1638144000,2021-11-29,XRP/USD,0.96873,1.00437,0.96777,0.99227,1245614.377,1235985.778
1638057600,2021-11-28,XRP/USD,0.94532,0.9683,0.88991,0.9681,1915239.719,1854143.572
1637971200,2021-11-27,XRP/USD,0.93886,0.96569,0.93886,0.94534,1124990.04,1063498.085
1637884800,2021-11-26,XRP/USD,1.04425,1.04589,0.9175,0.93867,5238766.55,4917472.997
1637798400,2021-11-25,XRP/USD,1.03244,1.06428,1.0246,1.04378,929738.271,970442.2126
1637712000,2021-11-24,XRP/USD,1.06729,1.07102,1.01188,1.03228,998142.068,1030362.094
1637625600,2021-11-23,XRP/USD,1.03785,1.07099,1.02351,1.06757,1122819.894,1198688.835
1637539200,2021-11-22,XRP/USD,1.05931,1.07151,1.03079,1.03793,1398432.366,1451474.905
1637452800,2021-11-21,XRP/USD,1.09689,1.09706,1.05824,1.05962,702342.2136,744215.8563
1637366400,2021-11-20,XRP/USD,1.09211,1.10028,1.06298,1.09711,1088565.464,1194276.057
1637280000,2021-11-19,XRP/USD,1.04164,1.1014,1.0205,1.09213,2016556.584,2202341.942
1637193600,2021-11-18,XRP/USD,1.09685,1.16001,1.02023,1.04097,3938623.766,4099989.182
1637107200,2021-11-17,XRP/USD,1.09128,1.11104,1.06365,1.0967,1814558.678,1990026.502
1637020800,2021-11-16,XRP/USD,1.17325,1.17325,1.05271,1.09128,4100696.611,4475008.197
1636934400,2021-11-15,XRP/USD,1.18583,1.22021,1.16844,1.17302,1082922.883,1270290.2
