unix,date,symbol,open,high,low,close,Volume BTC,Volume USD
1532131200,2018-07-21,BTC/USD,7300.6,7428.9,7225,7383.2,110.5124842,815935.7732
1532044800,2018-07-20,BTC/USD,7425.5,7631.3,7250.2,7319.9,301.4223086,2206381.156
1531958400,2018-07-19,BTC/USD,7352.2,7482.9,7252.4,7426.2,227.8464668,1692033.431
1531872000,2018-07-18,BTC/USD,7251.1,7500,7191.6,7340.9,419.4445303,3079100.352
1531785600,2018-07-17,BTC/USD,6689.2,7379.9,6621.9,7251.1,621.0858183,4503555.377
1531699200,2018-07-16,BTC/USD,6353.2,6700,6341,6689.1,329.972314,2207217.805
1531612800,2018-07-15,BTC/USD,6256.4,6390,6228.2,6352.6,136.9334668,869883.5411
1531526400,2018-07-14,BTC/USD,6209.2,6331.9,6200.1,6261.4,127.8259353,800369.3111
1531440000,2018-07-13,BTC/USD,6249.6,6363.3,6126.7,6217.8,224.3889721,1395205.751
1531353600,2018-07-12,BTC/USD,6382.1,6387.2,6103.2,6255.3,249.6385471,1561564.004
